data_stall_time	cpu2gpu_time	gpu_time
0.000206709	0.001588106	0.054107666
0.000283718	0.001588106	0.054194927
0.000201464	0.001588106	0.052652597
0.000188112	0.001588106	0.052643299
0.000185251	0.001588106	0.052640676
0.000194788	0.001588106	0.052609444
0.000251770	0.001588106	0.052638769
0.000185013	0.001588106	0.052595139
0.000284910	0.001588106	0.052639484
0.000180006	0.001588106	0.052642345
0.000206709	0.001588106	0.052643061
0.000182629	0.001588106	0.052644491
0.000181437	0.001588106	0.052640438
0.000230789	0.001588106	0.052645206
0.000213623	0.001588106	0.057771444
0.026786804	0.001588106	0.052655458
0.000205994	0.001588106	0.052658081
0.000136375	0.001588106	0.052652359
0.000137568	0.001588106	0.052665710
0.000138521	0.001588106	0.052674532
0.000142336	0.001588106	0.052669048
0.000299454	0.001588106	0.052670240
0.000145197	0.001588106	0.052678108
0.000146627	0.001588106	0.052665472
0.000146866	0.001588106	0.052639246
0.000181675	0.001588106	0.052635670
0.000170231	0.001588106	0.052637339
