preprocess_time	gpu_time
0.000021696	0.024996758
0.010203600	0.026496172
0.010212421	0.024940968
0.007566214	0.024749517
0.027669907	0.042062044
0.033440113	0.047501802
0.030063868	0.042904377
0.018332958	0.030034065
0.008405447	0.024550676
0.005924225	0.024710655
0.004164219	0.026013374
0.000194073	0.024910927
0.000022650	0.025229454
0.000021935	0.025506973
0.000022173	0.025425196
0.000023127	0.024678469
0.004246473	0.026208162
0.014043570	0.025677204
0.012346029	0.024907112
0.008555412	0.024838209
0.006579399	0.025039434
0.006244421	0.025709867
0.001490116	0.024522781
0.017728090	0.031665087
0.034344912	0.047788858
0.017653227	0.030659676
0.026064157	0.038744688
0.019885063	0.035183191
0.021893024	0.034394741
0.008112907	0.024870872
0.003664255	0.024922609
0.008805037	0.024526596
0.016409636	0.028217077
0.033122063	0.046300650
0.025293827	0.038244486
0.019104958	0.031622410
0.014717579	0.028472662
0.020770073	0.032780886
0.012982130	0.025409698
0.016011238	0.030595541
0.029464006	0.044453382
0.021028042	0.033303738
0.008652449	0.024806738
0.004163265	0.025028944
0.022202492	0.036341667
0.032723427	0.045818329
0.018650055	0.032951593
0.018823862	0.030732632
0.013424873	0.025702000
0.010955334	0.025650978
0.006444693	0.026090145
0.001273870	0.024844885
0.001518726	0.025592327
0.000022173	0.025217533
0.000021696	0.025290489
0.000021696	0.024578571
0.013783693	0.026662111
0.018339634	0.029736042
0.008191586	0.025337219
0.001418352	0.024358988
0.008288860	0.026151180
0.024198532	0.037590027
0.020071268	0.032685995
0.012006521	0.024963379
0.016453028	0.029863119
0.021054029	0.036997795
0.033319235	0.046084642
0.023343086	0.036350965
0.020784378	0.035208464
0.025851011	0.040474176
0.030582905	0.042995930
0.017337084	0.029881001
0.005783796	0.024661064
0.001172781	0.024890661
0.001436472	0.025922298
0.000022173	0.024578094
0.005556107	0.025483608
0.014802694	0.026753902
0.030526876	0.042499065
0.018331528	0.029604197
0.008783102	0.024834394
0.004616737	0.025360346
0.000168324	0.024408340
0.012593508	0.026090145
0.016999960	0.028839111
0.022722960	0.037387609
0.024970770	0.037175179
0.016678810	0.028256416
0.016075373	0.028182507
0.013386250	0.025628328
0.007731199	0.025343418
0.004424095	0.025059938
0.000526428	0.024885654
0.010311365	0.027305126
0.018736839	0.030331373
0.016750574	0.028778553
0.014675140	0.027886152
0.021946907	0.033704519
0.010101318	0.025419712
0.004552364	0.025200605
0.000531197	0.025397539
0.002327442	0.024673223
0.000731945	0.025605917
0.000021696	0.025426388
0.000021458	0.025461435
0.017760992	0.030925512
0.018686533	0.030977726
0.014173508	0.025736094
0.008760929	0.024818659
0.004997730	0.025170088
0.011848211	0.025333881
0.024998665	0.038125753
0.016894579	0.028944731
0.008931637	0.025141716
0.015056849	0.027225256
0.033206940	0.046808481
0.023927689	0.038018227
0.024836779	0.037261724
0.024893284	0.037856340
0.021849394	0.037763834
0.032092810	0.046295404
0.028122425	0.043100119
0.030696392	0.043192863
0.026945829	0.040647984
0.025098085	0.041811705
0.026133537	0.038528442
0.012932539	0.025445938
0.014170408	0.025881052
0.018280268	0.030019045
0.017828226	0.030403852
0.008776903	0.024909019
0.017136335	0.029595137
0.009891987	0.025177479
0.013167620	0.025659561
0.010491610	0.025374651
0.018411636	0.031737089
0.020070553	0.032479525
0.014273405	0.026313543
0.011131525	0.024811983
0.011412859	0.026210308
0.011624336	0.024841070
0.012346029	0.026048183
0.011005402	0.025303125
0.004815340	0.025191784
0.001364708	0.025292397
0.000023842	0.025454760
0.000020981	0.024468184
0.015549660	0.027242184
0.026636362	0.039136171
0.028419733	0.041105747
0.029838085	0.043792963
0.024902582	0.037196159
0.011153698	0.025397778
0.012829065	0.027590036
0.025282860	0.039360523
0.031191587	0.044031143
0.021048307	0.033440828
0.017653465	0.029465199
0.013016939	0.025118113
0.010403156	0.025401831
0.008459091	0.024776220
0.016429663	0.029528141
0.031316042	0.044283628
0.018809080	0.031430960
0.010435104	0.024934053
0.005201340	0.024759293
0.007682085	0.024817228
0.015150309	0.027055264
0.037682295	0.051790714
0.026333809	0.038261652
0.021143198	0.035881758
0.021103621	0.033476114
0.020228148	0.032803774
0.029405117	0.042154789
0.028112173	0.040640116
0.017210007	0.029683828
0.011204004	0.025285959
0.014278412	0.025581121
0.028347731	0.041575432
0.039554358	0.054014683
0.032242537	0.045706511
0.028721571	0.042483330
0.037000179	0.051572323
0.026332617	0.038851738
0.009458303	0.025458813
0.005505800	0.024546623
0.005168676	0.025628567
0.014559031	0.026948929
0.021118641	0.032732248
0.021806717	0.033465862
0.013890743	0.026251793
0.008658886	0.024365425
0.005301476	0.025072575
0.004612207	0.025391102
0.001789570	0.024862766
0.000541687	0.024976254
0.006747961	0.025699854
0.014846325	0.026528120
0.033813477	0.047155380
0.030247450	0.041859388
0.026420593	0.039134502
0.029898882	0.044590712
